Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes
PRV56295,0,1200,0.0,73540,2360,4,4,0.0,8,0
PRV56297,0,7140,0.0,95460,40170,28,23,2.2857142857142856,91,0
PRV56299,0,320,0.0,20400,7240,5,5,0.0,14,0
PRV56300,0,990,100.0,4600,12560,8,5,2.5,16,0
PRV56301,0,1030,0.0,4000,3510,3,3,0.0,5,0
PRV56302,0,1500,20.0,5200,13080,4,4,0.0,11,0
PRV56303,0,70,0.0,0,4580,2,2,0.0,2,0
PRV56304,0,12660,100.0,79160,84830,15,13,1.5333333333333334,28,0
PRV56305,0,4200,0.0,244800,23060,29,12,0.13793103448275862,62,0
PRV56306,0,1400,80.0,17000,22880,7,5,2.857142857142857,26,0
PRV56307,0,1330,0.0,106600,18000,12,12,1.6666666666666667,27,0
PRV56308,0,5030,0.0,30050,40210,15,9,1.4666666666666666,24,0
PRV56309,0,1320,0.0,15000,10180,3,3,0.0,10,0
PRV56310,0,80,0.0,6000,1470,1,1,0.0,1,0
PRV56311,0,7670,100.0,37000,24730,19,10,0.631578947368421,50,0
PRV56313,0,100,0.0,28720,2110,3,3,0.0,9,0
PRV56314,0,3740,0.0,28000,40500,8,8,2.5,17,0
PRV56316,0,4450,0.0,40780,29000,6,5,3.6666666666666665,20,0
PRV56317,0,10,0.0,7150,4510,2,2,0.0,7,0
PRV56318,0,200,0.0,0,2300,1,1,0.0,6,0
PRV56319,0,6480,0.0,31220,14220,13,12,1.5384615384615385,30,0
PRV56321,0,3910,20.0,90000,39100,7,6,0.0,17,0
PRV56322,0,6800,220.0,177060,57750,37,27,0.0,69,0
PRV56324,0,100,0.0,57200,1390,1,1,0.0,4,0
PRV56328,0,2100,0.0,109440,15430,15,13,2.2,43,0
PRV56329,0,177000,14952.0,296280,26930,14,13,5.714285714285714,99,14
PRV56330,0,3130,0.0,28200,27830,16,15,0.0625,36,0
PRV56331,0,10,0.0,0,1410,1,1,0.0,2,0
PRV56333,0,11600,0.0,124210,109080,42,33,1.5952380952380953,96,0
PRV56334,0,670,0.0,0,7780,8,8,0.0,11,0
PRV56335,0,156000,19224.0,211250,23460,18,18,5.0,95,13
PRV56336,0,237000,22428.0,300910,23470,21,21,4.571428571428571,126,12
PRV56337,0,180,30.0,13000,4020,2,2,0.0,4,0
PRV56338,0,97400,10680.0,152580,6930,10,10,5.2,70,6
PRV56339,0,9000,1068.0,9000,6860,1,1,3.0,3,1
PRV56340,0,57000,3204.0,73440,5920,3,3,6.0,23,5
PRV56341,0,18000,1068.0,21210,690,1,1,5.0,9,1
PRV56342,0,52000,5340.0,96230,4270,5,5,2.6,36,5
PRV56344,0,3520,0.0,17000,14200,11,10,0.0,24,0
PRV56345,0,134510,2140.0,2381850,1110400,572,243,1.1451048951048952,777,1
PRV56346,0,16050,140.0,270680,188570,42,25,2.119047619047619,97,0
PRV56347,0,106110,9842.0,351440,136010,51,43,1.6470588235294117,159,6
PRV56348,0,11200,220.0,347210,148650,58,36,0.27586206896551724,131,0
PRV56349,0,288280,31062.0,628430,121630,61,51,3.0,221,19
PRV56350,1,812530,69530.0,1626770,407430,158,119,3.721518987341772,415,32
PRV56351,0,10920,90.0,359520,111430,29,17,2.1379310344827585,66,0
PRV56352,0,37730,4312.0,145140,27970,24,22,1.4583333333333333,88,2
PRV56353,0,29340,320.0,198950,159190,96,46,0.875,193,0
PRV56354,0,70470,3204.0,74780,12360,11,9,1.5454545454545454,41,2
PRV56355,0,76130,4592.0,159880,278360,115,35,1.391304347826087,262,4
PRV56357,0,1690,0.0,34300,14540,16,13,2.125,30,0
PRV56358,0,240,0.0,0,4280,4,4,0.0,7,0
PRV56360,0,25060,50.0,578430,237440,78,34,2.6666666666666665,185,0
PRV56361,1,105550,7686.0,406050,688170,114,51,2.192982456140351,242,4
PRV56362,0,13210,290.0,294620,101150,60,51,0.6333333333333333,135,0
PRV56363,0,10420,280.0,163240,90360,19,8,2.5789473684210527,39,0
PRV56364,0,31280,320.0,133900,382550,79,28,1.6962025316455696,147,0
PRV56366,0,1880,0.0,8000,12920,9,8,0.0,20,0
PRV56367,0,10550,0.0,240,130200,45,14,1.4444444444444444,107,0
PRV56368,0,9050,1108.0,30120,28580,34,12,1.3823529411764706,78,0
PRV56369,0,80,0.0,0,380,1,1,1.0,5,0
PRV56370,0,1620,0.0,0,28240,9,3,0.5555555555555556,23,0
PRV56373,0,10,0.0,0,250,1,1,0.0,4,0
PRV56374,0,7570,390.0,105160,80410,25,11,3.36,52,0
PRV56375,0,15220,390.0,39000,159010,54,29,1.6111111111111112,121,1
PRV56376,0,10780,70.0,144000,69100,20,10,1.0,53,0
PRV56377,0,60,0.0,0,3220,1,1,0.0,4,0
PRV56378,0,4480,0.0,0,35510,31,19,1.2580645161290323,75,0
PRV56379,0,16520,60.0,306690,96920,53,26,0.7169811320754716,133,0
PRV56380,0,6040,0.0,0,31840,21,10,1.0476190476190477,45,0
PRV56381,0,4720,0.0,0,37760,8,1,7.5,11,0
PRV56384,0,29790,2146.0,147600,69070,49,23,1.489795918367347,106,0
PRV56385,0,2770,100.0,54000,20840,22,11,0.9090909090909091,49,0
PRV56387,0,90,0.0,0,1840,1,1,0.0,7,0
PRV56388,0,5300,0.0,73600,11810,7,6,2.4285714285714284,16,0
PRV56389,0,6520,200.0,17000,18560,15,13,4.0,33,0
PRV56390,0,40220,2216.0,77230,32120,5,5,6.6,32,1
PRV56391,0,150,0.0,0,3050,2,2,0.0,6,0
PRV56392,1,41860,6458.0,188380,37120,20,10,3.4,79,4
PRV56393,0,2580,0.0,49160,27440,10,8,2.1,34,0
PRV56394,0,15920,0.0,85280,103100,32,14,2.96875,66,0
PRV56395,0,107000,7476.0,160470,15000,7,7,5.0,56,4
PRV56396,1,289380,32270.0,807130,205380,83,71,3.5421686746987953,258,22
PRV56397,0,9600,80.0,202300,117630,47,43,1.3617021276595744,100,0
PRV56398,0,6030,1068.0,49000,15840,19,19,0.3157894736842105,45,0
PRV56400,1,49800,3204.0,77130,40990,9,9,3.2222222222222223,30,2
PRV56401,0,27390,430.0,224170,280800,143,39,0.5034965034965035,253,0
PRV56403,1,78660,9892.0,257720,60970,34,31,1.1176470588235294,100,5
PRV56404,0,131660,1180.0,1045780,1034440,363,143,1.6253443526170799,540,0
PRV56405,0,24090,260.0,152340,98510,60,53,0.9666666666666667,126,0
PRV56406,0,44770,870.0,583940,314870,201,72,0.8507462686567164,357,0
PRV56407,0,39500,5440.0,106160,62410,40,39,2.05,104,6
PRV56408,0,79570,3554.0,347460,85690,68,25,1.75,162,4
PRV56410,0,92530,1030.0,1574200,812140,350,172,1.1914285714285715,506,0
PRV56411,0,110650,4572.0,623420,99180,75,35,1.76,167,6
PRV56412,0,111360,9862.0,659810,293980,112,77,1.5357142857142858,246,5
PRV56413,0,8650,30.0,63480,34350,12,12,2.75,26,0
PRV56414,0,5900,200.0,118820,58230,27,26,0.14814814814814814,59,0
PRV56415,0,15990,210.0,151730,94960,41,41,0.9512195121951219,87,0
PRV56416,1,2744870,226962.0,9904940,3790150,1592,695,2.141959798994975,1751,90
PRV56417,0,20230,210.0,120600,190900,119,44,0.8319327731092437,227,0
PRV56418,0,9790,0.0,49330,45000,29,27,0.4827586206896552,68,0
PRV56421,1,510750,46054.0,1093980,300480,133,100,2.601503759398496,346,32
PRV56423,0,15490,2136.0,89880,31710,12,10,0.3333333333333333,36,2
PRV56425,1,135450,9714.0,961060,849510,381,138,1.4173228346456692,621,4
PRV56426,0,127230,1240.0,1645560,1138210,436,262,1.385321100917431,652,0
PRV56427,0,10460,20.0,124950,71360,23,20,1.0,58,0
PRV56428,1,172930,9194.0,1147340,582290,311,151,1.472668810289389,530,4
PRV56430,0,11130,90.0,127750,121310,38,36,2.736842105263158,94,0
PRV56432,0,54080,5340.0,135630,37070,25,18,1.88,74,4
PRV56433,0,39510,460.0,434650,306780,121,114,1.6694214876033058,229,0
PRV56435,1,100030,4892.0,1034860,519730,260,115,1.3192307692307692,431,3
PRV56437,1,469300,42294.0,2798050,1522210,719,329,1.7524339360222532,987,21
PRV56438,1,827300,66276.0,1316750,320130,133,126,4.097744360902255,395,39
PRV56439,0,134960,1570.0,2197450,1129440,443,237,1.670428893905192,642,0
PRV56440,0,29150,110.0,396560,180010,89,72,0.7191011235955056,175,0
PRV56441,0,3980,140.0,131380,66630,35,34,1.6,80,0
PRV56442,1,1234150,87154.0,4955050,2817040,1330,611,1.7533834586466166,1551,47
PRV56444,1,383140,4690.0,4237720,3258290,1317,790,1.569476082004556,1399,0
PRV56445,0,215750,34266.0,315940,94860,55,50,3.290909090909091,202,15
PRV56447,1,50870,380.0,824180,528390,170,101,0.9941176470588236,326,0
PRV56448,0,198950,2260.0,2823760,1551190,584,315,1.4349315068493151,807,1
PRV56449,0,211880,14444.0,612840,249580,135,109,2.637037037037037,289,10
PRV56451,0,72950,530.0,870240,826380,259,86,1.2046332046332047,413,0
PRV56452,0,63150,4432.0,305240,239840,110,82,1.3545454545454545,245,0
PRV56453,0,43550,210.0,275040,215510,115,57,1.2434782608695651,222,2
PRV56454,0,43910,530.0,2069880,283110,159,86,0.49056603773584906,259,0
PRV56455,0,4860,30.0,59820,27920,13,12,1.6153846153846154,37,0
PRV56456,0,114710,15062.0,300750,112140,46,37,2.9130434782608696,157,8
PRV56458,0,53410,6618.0,224100,87800,54,48,1.2592592592592593,124,1
PRV56461,0,135180,10870.0,372010,222440,115,103,1.2869565217391303,242,8
PRV56463,0,1660,110.0,31000,31290,18,17,2.2222222222222223,38,0
PRV56464,0,14920,270.0,388600,175730,84,78,0.5595238095238095,146,0
PRV56466,0,8190,180.0,305550,113280,56,45,1.0892857142857142,110,0
PRV56467,0,95720,920.0,676990,857130,349,188,1.5530085959885387,536,0
PRV56468,0,47270,5340.0,212560,111090,34,32,2.4411764705882355,93,4
PRV56469,0,430560,37500.0,958510,312830,131,121,2.66412213740458,322,22
PRV56470,0,35610,5470.0,140720,46170,37,26,1.2702702702702702,111,1
PRV56471,0,10490,190.0,95340,114460,43,21,2.395348837209302,99,0
PRV56473,0,71310,7646.0,376690,138670,55,50,1.7636363636363637,158,5
PRV56474,0,13970,1208.0,126790,71140,31,27,0.9032258064516129,71,0
PRV56475,0,11180,0.0,120400,58290,34,18,1.2058823529411764,81,0
PRV56476,0,6700,1068.0,6000,4670,4,4,1.5,13,1
PRV56477,0,4460,70.0,34500,16540,9,8,1.4444444444444444,27,0
PRV56478,0,638850,70698.0,1319270,344410,152,127,3.6973684210526314,420,37
PRV56479,0,38990,700.0,613260,450160,140,118,1.5214285714285714,289,0
PRV56480,0,3120,70.0,34280,18580,21,19,1.0952380952380953,46,0
PRV56481,1,668910,79182.0,1990590,179430,128,85,3.6953125,389,40
PRV56482,0,14780,0.0,210600,130770,28,21,1.5,84,0
PRV56483,0,25850,2226.0,138570,97510,32,29,1.71875,77,1
PRV56484,0,6980,0.0,11000,24860,9,9,2.4444444444444446,31,0
PRV56485,0,26790,1208.0,133100,155630,48,22,2.3125,121,1
PRV56486,0,26220,270.0,363620,226860,77,37,1.8181818181818181,173,0
PRV56487,0,12230,1358.0,127100,57420,27,27,2.074074074074074,82,1
PRV56489,0,9350,100.0,100940,35470,21,20,1.7619047619047619,35,0
PRV56490,0,78170,10680.0,142740,24140,14,14,2.2857142857142856,77,6
PRV56494,0,185430,1450.0,2186630,1866630,560,257,2.007142857142857,752,0
PRV56495,0,11750,220.0,82230,115110,36,23,0.8055555555555556,91,0
PRV56496,0,13620,130.0,75510,41850,41,28,1.6829268292682926,88,0
PRV56497,0,12540,70.0,123840,55410,30,23,1.4666666666666666,74,0
PRV56498,0,2510,0.0,12200,33920,7,6,1.0,26,0
PRV56500,0,65010,4074.0,431960,376430,151,74,1.5695364238410596,294,0
PRV56501,1,175190,5810.0,1640190,633070,232,126,1.6896551724137931,414,5
PRV56502,0,1410,0.0,0,19490,7,6,1.1428571428571428,23,0
PRV56504,0,17090,200.0,121490,107950,66,38,1.5606060606060606,149,0
PRV56507,0,260300,8673.0,460250,239760,42,26,3.8333333333333335,137,10
PRV56508,0,48580,360.0,949510,429880,177,84,1.5593220338983051,321,0
PRV56509,0,42370,190.0,562540,378490,117,55,1.3333333333333333,235,0
PRV56510,0,800,20.0,3000,12050,9,7,0.0,23,0
PRV56511,0,6060,100.0,61570,63350,23,19,0.9130434782608695,58,0
PRV56512,0,10050,60.0,159000,45590,27,17,1.0740740740740742,49,0
PRV56514,0,1230,100.0,0,4990,6,6,5.333333333333333,22,0
PRV56515,0,2640,0.0,25000,7040,7,6,0.14285714285714285,14,0
PRV56517,0,38170,370.0,649380,323060,123,96,1.6504065040650406,240,0
PRV56518,0,900,0.0,4000,2360,2,2,0.0,5,0
PRV56519,0,69000,7476.0,94200,12360,7,7,3.857142857142857,50,4
PRV56521,0,11840,0.0,155040,79410,32,22,2.46875,79,0
PRV56522,0,1700,0.0,25000,6110,3,3,6.333333333333333,6,0
PRV56523,1,6670,0.0,96610,44160,21,20,0.9523809523809523,44,0
PRV56524,0,120,0.0,0,2150,3,3,5.666666666666667,14,0
PRV56525,0,18830,140.0,260930,139700,66,45,1.4242424242424243,123,0
PRV56526,0,9020,180.0,82300,63670,32,26,1.9375,56,0
PRV56527,0,19990,90.0,271380,119180,57,30,0.8245614035087719,109,0
PRV56528,0,2400,220.0,24000,25500,21,13,0.0,49,0
PRV56529,0,4970,110.0,48250,67190,34,30,0.35294117647058826,70,0
PRV56530,0,380,0.0,25000,5380,3,3,13.333333333333334,5,0
PRV56531,0,300,0.0,24660,6710,5,5,0.0,11,0
PRV56533,0,93000,14952.0,319210,38930,15,15,4.2,95,7
PRV56535,0,17920,320.0,131490,169250,67,50,0.8656716417910447,138,0
PRV56536,0,17500,90.0,147490,95770,65,34,2.0615384615384613,144,0
PRV56537,0,22710,220.0,265540,226780,104,74,1.3557692307692308,206,0
PRV56538,0,4480,30.0,93200,33960,23,11,0.8260869565217391,46,0
PRV56539,0,900,0.0,0,4780,1,1,0.0,5,0
PRV56540,0,0,1068.0,12000,550,1,1,5.0,10,0
PRV56541,1,584000,56604.0,782290,85150,54,53,6.0,269,35
PRV56543,0,22000,4272.0,22800,5870,4,4,3.0,29,0
PRV56544,0,99630,17088.0,199050,19410,20,20,3.8,112,8
PRV56545,0,7000,1068.0,7000,3600,1,1,6.0,9,0
PRV56546,0,80000,8544.0,163050,11440,9,9,5.555555555555555,61,7
PRV56547,0,60000,7476.0,120310,19330,7,7,4.714285714285714,44,4
PRV56548,0,124000,8544.0,242500,36280,8,7,6.375,56,6
PRV56549,0,14000,2136.0,28000,28580,2,2,3.5,17,1
PRV56550,1,554890,58740.0,1070070,201370,80,65,4.2875,301,35
PRV56551,0,14070,100.0,121110,113880,36,30,1.9166666666666667,84,1
PRV56552,0,7390,0.0,46180,71380,24,16,0.875,62,0
PRV56553,0,14620,140.0,189940,125850,65,38,2.246153846153846,148,0
PRV56554,0,13810,190.0,226240,100740,48,46,0.5416666666666666,104,0
PRV56555,0,494800,61944.0,1150410,153930,69,67,6.144927536231884,265,29
PRV56556,0,852530,81902.0,4336810,1975110,880,384,1.6875,1147,40
PRV56557,0,22690,90.0,369440,154620,65,57,2.923076923076923,125,0
PRV56559,0,345330,3470.0,5065120,2718490,1113,807,1.4788858939802336,1284,0
PRV56560,1,3212000,266680.0,14164680,5292670,2313,919,1.9917855598789451,2163,115
PRV56562,0,48650,2206.0,192140,56490,37,23,1.5675675675675675,102,2
PRV56563,0,96890,8544.0,402990,76830,30,27,1.0,97,10
PRV56566,1,68110,1648.0,699530,379780,176,63,0.9829545454545454,307,1
PRV56568,0,62180,840.0,541300,516050,131,55,2.450381679389313,256,0
PRV56570,0,150940,13884.0,452390,77030,30,27,2.1,108,6
PRV56571,0,31520,3304.0,54600,24220,11,8,3.8181818181818183,49,1
PRV56572,0,3890,0.0,42580,37610,20,19,0.0,41,0
PRV56574,0,121180,11828.0,335010,114050,62,50,2.2096774193548385,169,9
PRV56575,1,1154530,121008.0,4373930,1905420,830,510,1.9180722891566264,1130,59
PRV56576,0,67150,1498.0,1552390,549890,234,107,1.4444444444444444,402,0
PRV56577,0,112430,8046.0,1250640,512940,293,247,1.3890784982935154,492,2
PRV56578,0,138730,7646.0,470650,191370,81,73,1.8888888888888888,203,8
PRV56579,0,6850,70.0,172840,81490,39,17,0.2564102564102564,94,0
PRV56580,0,62890,590.0,887140,481300,185,163,1.372972972972973,317,0
PRV56581,0,2110,0.0,82440,18190,7,7,0.0,18,0
PRV56582,0,30,0.0,0,30,1,1,0.0,1,0
PRV56583,0,109070,13884.0,157350,40730,24,24,3.0416666666666665,95,9
PRV56584,0,36660,4352.0,239020,75310,55,37,0.38181818181818183,136,3
PRV56585,0,25090,4272.0,50320,16440,7,7,3.142857142857143,36,3
PRV56586,0,370,200.0,4900,4020,4,4,1.0,8,0
PRV56587,1,377970,19156.0,2633830,1109170,473,338,2.010570824524313,716,11
PRV56588,1,1030600,106092.0,2225680,705340,269,251,3.862453531598513,604,49
PRV56589,0,42650,4392.0,160000,78770,24,24,2.625,75,6
PRV56590,0,10410,0.0,111230,64880,33,31,0.6060606060606061,82,0
PRV56591,1,135460,17388.0,709200,328710,143,87,1.979020979020979,317,14
PRV56592,1,732240,63122.0,1343100,185590,118,99,3.016949152542373,384,48
PRV56593,0,13490,60.0,291590,95050,46,46,1.565217391304348,103,0
PRV56594,0,29730,280.0,306460,212120,70,64,2.2,136,0
PRV56595,0,15760,80.0,273230,152010,56,46,0.19642857142857142,103,0
PRV56596,0,4140,50.0,141630,49080,18,18,1.5,38,0
PRV56597,0,52120,540.0,1138010,311990,191,110,1.4659685863874345,335,0
PRV56598,0,87080,770.0,969320,753450,280,194,1.3178571428571428,432,0
PRV56601,0,11510,1168.0,67140,75630,33,31,3.303030303030303,88,0
PRV56602,0,55810,440.0,443950,417380,145,49,1.9586206896551723,259,1
PRV56603,0,6120,1068.0,31150,2840,4,4,1.0,17,2
PRV56604,0,9780,0.0,90770,55740,29,27,0.4827586206896552,62,0
PRV56605,1,51240,4452.0,421600,378810,108,33,0.9722222222222222,208,2
PRV56606,0,94550,9712.0,166760,129530,64,26,1.875,161,3
PRV56607,0,48820,4622.0,615990,180900,72,46,1.7777777777777777,149,1
PRV56608,1,235250,1770.0,4131370,2115660,856,421,1.5408878504672898,1073,0
PRV56610,0,76590,12816.0,128520,64450,30,28,3.0,100,6
PRV56611,0,26970,780.0,969600,217470,123,59,0.926829268292683,256,0
PRV56613,0,81390,620.0,915020,602180,304,128,1.4210526315789473,495,1
PRV56614,0,126100,13884.0,311840,103960,26,25,4.461538461538462,110,11
PRV56615,0,64650,3574.0,607230,234880,129,98,1.062015503875969,262,1
PRV56616,1,38150,300.0,689860,351900,176,138,1.1818181818181819,317,0
PRV56618,0,32210,640.0,621010,264440,135,98,0.9111111111111111,239,0
PRV56621,0,31940,410.0,427470,264150,91,81,1.978021978021978,172,0
PRV56622,0,8930,0.0,90140,86180,26,21,2.3461538461538463,63,0
PRV56624,1,187460,7566.0,295310,31350,22,21,3.590909090909091,94,11
PRV56625,0,10020,0.0,95180,61550,36,32,1.1666666666666667,79,0
PRV56626,0,65670,4462.0,333460,229040,94,67,1.7234042553191489,195,2
PRV56628,0,110420,9752.0,583920,215530,101,85,1.5643564356435644,234,5
PRV56630,1,597230,67494.0,1368390,294480,159,116,2.6163522012578615,388,34
PRV56632,0,64920,7476.0,852210,241470,73,22,1.0684931506849316,187,6
PRV56633,0,600,0.0,0,6680,5,3,0.2,18,0
PRV56634,0,55830,400.0,1166260,527540,206,123,1.0776699029126213,356,0
PRV56635,0,2270,0.0,31640,17270,10,10,2.0,27,0
PRV56637,0,40250,430.0,669470,333260,161,137,1.8322981366459627,285,0
PRV56638,0,7230,80.0,263730,50600,26,24,0.7307692307692307,59,0
PRV56639,0,46400,130.0,369160,463310,96,39,2.2916666666666665,186,0
PRV56640,0,7320,100.0,162980,45340,23,23,1.0434782608695652,45,0
PRV56641,0,100,0.0,4000,580,1,1,0.0,2,0
PRV56642,0,45430,590.0,429740,410350,141,103,1.24822695035461,254,0
PRV56643,0,72690,8544.0,213580,56930,24,22,2.8333333333333335,99,9
PRV56645,0,22720,160.0,242460,167150,64,52,1.78125,135,0
PRV56647,1,1288910,126084.0,2596890,354480,183,157,4.344262295081967,507,63
PRV56648,0,14940,140.0,270020,93230,49,48,1.7142857142857142,100,0
PRV56649,1,192350,7378.0,1844210,650450,266,123,1.906015037593985,446,5
PRV56651,0,18630,40.0,184880,107670,71,38,0.16901408450704225,135,0
PRV56653,0,21060,100.0,236700,115680,72,39,1.4583333333333333,141,0
PRV56654,0,17620,140.0,199250,120860,49,34,0.6326530612244898,114,0
PRV56655,0,69380,1010.0,1035300,566530,251,104,1.6414342629482073,418,2
PRV56656,0,14060,260.0,250080,119980,42,29,2.0476190476190474,104,0
PRV56657,0,5200,0.0,227800,24320,20,18,1.85,46,0
PRV56658,0,35160,1428.0,327300,153150,70,69,1.0285714285714285,159,2
PRV56659,0,34550,2346.0,462660,237180,141,66,1.7163120567375887,235,1
PRV56660,0,180,0.0,4000,4050,4,4,0.0,6,0
PRV56662,0,15290,3204.0,73220,17590,9,7,2.4444444444444446,27,1
PRV56663,0,159640,13336.0,1240190,550600,251,133,1.5418326693227091,489,8
PRV56664,0,59600,1068.0,200000,14840,15,11,2.066666666666667,38,1
PRV56667,0,6300,90.0,106740,53330,32,28,0.4375,64,0
PRV56668,1,623470,55606.0,1099010,148660,73,65,4.561643835616438,274,34
PRV56669,1,283610,30004.0,526260,64800,40,32,5.4,187,15
PRV56671,0,35340,3354.0,120870,104380,43,30,1.5116279069767442,112,2
PRV56672,0,40980,220.0,1451550,434990,161,70,1.7577639751552796,266,0
PRV56673,0,42640,2136.0,47180,20420,4,4,1.5,25,2
PRV56674,0,15860,100.0,296750,136300,46,21,1.891304347826087,97,0
PRV56675,0,98690,740.0,1592330,760940,323,172,1.6904024767801857,516,0
PRV56677,0,20,0.0,0,20,1,1,14.0,2,0
PRV56679,0,4170,100.0,39060,43960,25,19,0.68,68,0
PRV56680,0,64400,8714.0,147700,79920,33,32,2.0303030303030303,102,6
PRV56681,0,790,0.0,23600,9430,5,5,0.0,12,0
PRV56682,0,16410,3204.0,154080,47840,19,19,1.6842105263157894,66,4
PRV56683,0,54880,340.0,660030,457200,167,143,1.215568862275449,314,0
PRV56684,0,172070,17118.0,809840,156950,92,88,1.7173913043478262,220,7
PRV56685,1,435290,34466.0,2772900,1075640,405,121,1.874074074074074,659,19
PRV56686,0,143000,16120.0,272990,28420,20,18,4.1,109,10
PRV56687,0,4120,110.0,14100,9600,9,7,0.0,14,0
PRV56688,0,7860,140.0,162510,34360,37,19,2.081081081081081,90,0
PRV56689,1,505530,5450.0,7433650,4513910,1794,796,1.4319955406911928,1660,0
PRV56691,0,340,0.0,30800,2540,4,4,1.25,18,0
PRV56693,0,91230,1350.0,1792960,843520,373,302,1.0402144772117963,569,0
PRV56694,0,3950,70.0,81000,14550,8,8,7.0,19,0
PRV56696,0,69220,7546.0,346650,85240,34,33,1.2058823529411764,119,4
PRV56697,0,21570,200.0,329500,164060,78,36,0.8205128205128205,158,0
PRV56699,0,550,0.0,0,4010,3,3,0.0,12,0
PRV56700,0,640,0.0,42040,8700,5,5,0.0,8,0
PRV56701,0,36680,4272.0,81320,32850,23,22,1.3043478260869565,74,3
PRV56702,0,47350,380.0,1206220,422450,224,82,1.4285714285714286,401,0
PRV56703,0,186070,22478.0,254390,77090,48,46,3.5416666666666665,171,11
PRV56705,0,61120,4272.0,91440,30020,16,16,1.9375,53,4
PRV56706,1,346360,32500.0,2420940,943150,347,144,2.1412103746397695,614,16
PRV56707,0,2860,160.0,45200,19660,18,6,0.0,33,0
PRV56708,0,3530,0.0,0,19870,7,5,0.42857142857142855,20,0
PRV56710,0,64690,10760.0,354400,119720,67,53,0.835820895522388,172,6
PRV56711,1,107950,8774.0,703180,135230,63,39,2.507936507936508,157,9
PRV56712,0,5310,2136.0,15000,7050,4,2,2.75,16,2
PRV56713,0,499920,56984.0,1341990,347250,173,141,2.1502890173410405,430,36
PRV56715,0,18670,2206.0,81920,17870,13,13,2.5384615384615383,39,1
PRV56716,0,47360,600.0,719520,291010,124,65,1.75,241,0
PRV56717,0,11400,1068.0,48360,12500,8,7,1.25,22,1
PRV56718,0,32620,590.0,481760,254080,142,77,1.119718309859155,277,0
PRV56719,1,123600,10810.0,482210,119870,67,57,2.8507462686567164,188,11
PRV56720,0,18750,2186.0,86730,16380,12,12,2.25,31,2
PRV56721,0,60120,820.0,1340890,410600,202,182,1.0445544554455446,361,0
PRV56722,0,24770,1348.0,243280,57180,25,25,3.04,67,2
PRV56723,0,2830,80.0,57000,12140,18,11,0.5,31,0
PRV56724,0,85860,6478.0,279960,52570,26,26,1.9230769230769231,100,8
PRV56725,0,99310,940.0,1183620,790490,291,132,1.0756013745704467,487,0
PRV56726,0,72440,3204.0,114060,35510,16,16,1.5,45,2
PRV56728,0,10640,50.0,48020,49680,42,17,1.0952380952380953,88,0
PRV56729,0,70080,840.0,822430,469700,219,179,1.6757990867579908,369,0
PRV56730,1,303950,24564.0,609460,104190,54,51,3.685185185185185,200,23
PRV56731,1,109700,4352.0,141760,82620,20,20,3.65,69,4
PRV56732,1,172920,13954.0,352280,65660,28,26,3.25,111,6
PRV56733,0,123300,13276.0,605400,347270,198,89,0.8232323232323232,373,5
PRV56734,0,109700,10770.0,292570,61310,22,22,4.045454545454546,80,6
PRV56735,0,133630,1940.0,1893150,1160070,412,285,1.6140776699029127,640,0
PRV56738,0,268680,21612.0,2819350,1073230,512,300,1.5390625,759,14
PRV56739,0,11150,1068.0,69200,5240,5,5,0.6,19,2
PRV56740,0,8720,80.0,205800,87130,45,38,0.8,100,0
PRV56741,0,5620,90.0,126330,61680,25,25,0.04,52,0
PRV56742,0,120750,9612.0,290960,53030,35,32,3.8857142857142857,111,8
PRV56743,0,126960,1050.0,1614380,974500,393,328,1.1450381679389312,588,0
